Volcano ID,volcano_name,eruption_number,eruption_category,Start Date,End Date,vei,latitude,longitude
261140,Marapi,20797,Confirmed Eruption,2012-09-26,2012-09-26,1.0,-0.38,100.474
268060,Gamalama,20766,Confirmed Eruption,2012-09-15,2012-09-17,1.0,0.8,127.33
266100,Lokon-Empung,20794,Confirmed Eruption,2012-09-15,2013-09-09,2.0,1.358,124.792
344020,San Cristobal,20815,Confirmed Eruption,2012-09-08,2012-09-15,2.0,12.702,-87.004
234010,Heard,20768,Confirmed Eruption,2012-09-05,2020-04-10,0.0,-53.106,73.513
300260,Klyuchevskoy,20785,Confirmed Eruption,2012-09-01,2013-01-28,1.0,56.056,160.642
266030,Soputan,20821,Confirmed Eruption,2012-08-26,2012-09-19,3.0,1.112,124.737
290070,Etorofu-Yakeyama [Grozny Group],20761,Confirmed Eruption,2012-08-16,2012-08-25,2.0,45.012,147.871
241040,Whakaari/White Island,20839,Confirmed Eruption,2012-08-07,2013-10-11,2.0,-37.52,177.18
241080,Tongariro,20826,Confirmed Eruption,2012-08-06,2012-08-07,2.0,-39.157,175.632
242050,Monowai,20799,Confirmed Eruption,2012-08-03,2012-08-04,0.0,-25.887,-177.188
242005,Havre Seamount,20748,Confirmed Eruption,2012-07-17,2012-07-19,1.0,-31.08,-179.033
267020,Karangetang,20776,Confirmed Eruption,2012-05-14,2013-09-05,2.0,2.781,125.407
351080,Galeras,20764,Confirmed Eruption,2012-05-13,2014-01-30,2.0,1.22,-77.37
264270,Sirung,20819,Confirmed Eruption,2012-05-08,2012-05-12,2.0,-8.508,124.13
252120,Ulawun,20833,Confirmed Eruption,2012-05-07,2012-05-31,1.0,-5.05,151.33
252080,Witori,20805,Confirmed Eruption,2012-05-03,2012-07-11,2.0,-5.576,150.516
344100,Masaya,22143,Confirmed Eruption,2012-04-30,2012-06-08,1.0,11.985,-86.165
261140,Marapi,20796,Confirmed Eruption,2012-03-01,2012-05-18,1.0,-0.38,100.474
351020,"Ruiz, Nevado del",20814,Confirmed Eruption,2012-02-22,2013-07-12,3.0,4.892,-75.324
345020,Rincon de la Vieja,20813,Confirmed Eruption,2012-02-19,2012-04-14,1.0,10.83,-85.324
311110,Kanaga,20774,Confirmed Eruption,2012-02-18,2012-02-18,2.0,51.923,-177.168
284120,Ioto,20772,Confirmed Eruption,2012-02-10,2012-05-02,1.0,24.751,141.289
251030,Karkar,20778,Confirmed Eruption,2012-02-01,2012-02-01,3.0,-4.649,145.964
345070,Turrialba,20830,Confirmed Eruption,2012-01-12,2012-01-18,2.0,10.025,-83.767
357091,Callaqui,20755,Uncertain Eruption,2012-01-02,2012-01-02,,-37.92,-71.45
264230,Lewotolo,20791,Confirmed Eruption,2012-01-02,2012-01-14,1.0,-8.272,123.505
221020,Zubair Group,20840,Confirmed Eruption,2011-12-18,2012-01-12,2.0,15.05,42.18
261170,Kerinci,22217,Confirmed Eruption,2011-12-15,2011-12-15,1.0,-1.697,101.264
268060,Gamalama,20765,Confirmed Eruption,2011-12-05,2011-12-23,2.0,0.8,127.33
352080,Tungurahua,22215,Confirmed Eruption,2011-11-27,2016-03-16,3.0,-1.467,-78.442
223020,Nyamuragira,20801,Confirmed Eruption,2011-11-06,2012-03-16,2.0,-1.408,29.2
300260,Klyuchevskoy,20784,Uncertain Eruption,2011-11-02,2011-11-02,,56.056,160.642
358057,"Hudson, Cerro",20770,Confirmed Eruption,2011-10-26,2011-11-01,2.0,-45.9,-72.97
383020,Hierro,20769,Confirmed Eruption,2011-10-10,2012-03-05,2.0,27.73,-18.03
257020,Gaua,20938,Confirmed Eruption,2011-09-17,2011-10-10,1.0,-14.27,167.5
345020,Rincon de la Vieja,20812,Confirmed Eruption,2011-08-22,2011-09-27,1.0,10.83,-85.324
344020,San Cristobal,10898,Confirmed Eruption,2011-08-21,2011-10-23,1.0,12.702,-87.004
261140,Marapi,20795,Confirmed Eruption,2011-08-03,2011-10-12,2.0,-0.38,100.474
262000,Krakatau,20787,Confirmed Eruption,2011-07-31,2012-09-09,2.0,-6.102,105.423
311240,Cleveland,20758,Confirmed Eruption,2011-07-19,2015-08-18,2.0,52.825,-169.944
266030,Soputan,20820,Confirmed Eruption,2011-07-03,2011-08-15,3.0,1.112,124.737
266100,Lokon-Empung,20793,Confirmed Eruption,2011-06-26,2012-05-01,2.0,1.358,124.792
222120,"Lengai, Ol Doinyo",20790,Confirmed Eruption,2011-06-22,2014-07-15,0.0,-2.764,35.914
221101,Nabro,20800,Confirmed Eruption,2011-06-13,2012-06-03,4.0,13.37,41.7
352090,Sangay,22234,Confirmed Eruption,2011-06-06,2012-09-19,2.0,-2.005,-78.341
357150,Puyehue-Cordon Caulle,20809,Confirmed Eruption,2011-06-04,2012-04-21,5.0,-40.59,-72.117
257030,Ambae,20752,Confirmed Eruption,2011-06-04,2011-07-10,1.0,-15.389,167.835
373010,Grimsvotn,20767,Confirmed Eruption,2011-05-21,2011-05-28,4.0,64.416,-17.316
282110,Asosan,20753,Confirmed Eruption,2011-05-15,2011-06-09,1.0,32.884,131.104
263300,Semeru,22219,Confirmed Eruption,2011-05-13,2012-07-20,2.0,-8.108,112.922
284170,Pagan,20803,Confirmed Eruption,2011-04-23,2011-09-01,2.0,18.13,145.8
352080,Tungurahua,22214,Confirmed Eruption,2011-04-20,2011-05-26,2.0,-1.467,-78.442
331021,Axial Seamount,20921,Confirmed Eruption,2011-04-06,2011-04-12,0.0,45.95,-130.0
351080,Galeras,20763,Uncertain Eruption,2011-03-31,2011-04-01,,1.22,-77.37
300260,Klyuchevskoy,20783,Confirmed Eruption,2011-03-30,2011-07-03,1.0,56.056,160.642
252140,Rabaul,20810,Confirmed Eruption,2011-03-29,2011-08-12,2.0,-4.271,152.203
267020,Karangetang,20775,Confirmed Eruption,2011-03-11,2011-08-13,2.0,2.781,125.407
344040,Telica,20823,Confirmed Eruption,2011-03-07,2011-06-14,2.0,12.606,-86.84
266100,Lokon-Empung,20792,Confirmed Eruption,2011-02-22,2011-02-22,1.0,1.358,124.792
357040,Planchon-Peteroa,20808,Confirmed Eruption,2011-02-17,2011-06-26,3.0,-35.223,-70.568
282090,Kirishimayama,20782,Confirmed Eruption,2011-01-19,2011-09-07,2.0,31.934,130.862
345070,Turrialba,20829,Confirmed Eruption,2011-01-14,2011-01-14,1.0,10.025,-83.767
221041,Dallol,20939,Confirmed Eruption,2011-01-04,2011-01-04,0.0,14.242,40.3
263310,Tengger Caldera,16064,Confirmed Eruption,2010-11-26,2012-06-13,3.0,-7.942,112.95
352080,Tungurahua,11645,Confirmed Eruption,2010-11-22,2011-01-02,3.0,-1.467,-78.442
300230,Kizimen,19264,Confirmed Eruption,2010-11-11,2013-09-13,3.0,55.131,160.32
273010,Bulusan,16772,Confirmed Eruption,2010-11-06,2011-05-13,2.0,12.769,124.056
263250,Merapi,15925,Confirmed Eruption,2010-10-26,2012-07-15,4.0,-7.54,110.446
262000,Krakatau,15634,Confirmed Eruption,2010-10-25,2011-03-09,2.0,-6.102,105.423
233020,"Fournaise, Piton de la",14392,Confirmed Eruption,2010-10-14,2010-12-10,1.0,-21.244,55.708
290240,Sarychev Peak,18820,Uncertain Eruption,2010-09-20,2010-09-20,2.0,48.092,153.2
260010,Barren Island,15388,Confirmed Eruption,2010-09-17,2011-06-22,2.0,12.278,93.858
311240,Cleveland,19820,Uncertain Eruption,2010-09-12,2010-09-26,2.0,52.825,-169.944
357040,Planchon-Peteroa,11947,Confirmed Eruption,2010-09-06,2010-10-13,2.0,-35.223,-70.568
261080,Sinabung,15404,Confirmed Eruption,2010-08-27,2010-09-18,2.0,3.17,98.392
211060,Etna,13854,Confirmed Eruption,2010-08-25,2013-04-27,1.0,37.748,14.999
351080,Galeras,11381,Confirmed Eruption,2010-08-25,2010-08-25,2.0,1.22,-77.37
251020,Manam,14935,Confirmed Eruption,2010-08-10,2013-12-15,2.0,-4.08,145.037
267020,Karangetang,16544,Confirmed Eruption,2010-08-06,2010-12-16,3.0,2.781,125.407
345070,Turrialba,11248,Uncertain Eruption,2010-07-24,2010-08-15,2.0,10.025,-83.767
252140,Rabaul,15101,Confirmed Eruption,2010-07-23,2010-07-25,1.0,-4.271,152.203
354020,Ubinas,11792,Uncertain Eruption,2010-07-18,2010-07-18,1.0,-16.355,-70.903
290380,Ebeko,18879,Confirmed Eruption,2010-07-02,2010-07-09,1.0,50.686,156.014
290270,Ekarma,18833,Confirmed Eruption,2010-06-30,2010-08-10,2.0,48.958,153.93
284120,Ioto,18423,Uncertain Eruption,2010-06-19,2010-06-19,1.0,24.751,141.289
344020,San Cristobal,10897,Confirmed Eruption,2010-06-09,2011-01-13,2.0,12.702,-87.004
300070,Gorely,19026,Confirmed Eruption,2010-06-06,2010-06-22,1.0,52.559,158.03
311240,Cleveland,19819,Confirmed Eruption,2010-05-30,2010-06-02,2.0,52.825,-169.944
284193,South Sarigan Seamount,18529,Confirmed Eruption,2010-05-27,2010-05-29,3.0,16.58,145.78
252120,Ulawun,15077,Confirmed Eruption,2010-05-26,2011-05-27,2.0,-5.05,151.33
300250,Bezymianny,19388,Confirmed Eruption,2010-05-21,2020-04-17,3.0,55.972,160.595
284170,Pagan,18524,Confirmed Eruption,2010-05-03,2010-08-11,1.0,18.13,145.8
284040,Miyakejima,18282,Confirmed Eruption,2010-04-11,2010-07-21,1.0,34.094,139.526
211060,Etna,13853,Confirmed Eruption,2010-04-08,2010-04-08,2.0,37.748,14.999
282090,Kirishimayama,17165,Confirmed Eruption,2010-03-30,2010-07-10,1.0,31.934,130.862
372020,Eyjafjallajokull,12563,Confirmed Eruption,2010-03-20,2010-06-23,4.0,63.633,-19.633
251030,Karkar,14951,Uncertain Eruption,2010-02-25,2010-02-26,1.0,-4.649,145.964
284130,Fukutoku-Oka-no-Ba,18469,Confirmed Eruption,2010-02-03,2010-04-08,1.0,24.285,141.481
263300,Semeru,22218,Confirmed Eruption,2010-01-05,2010-11-29,2.0,-8.108,112.922
345070,Turrialba,11247,Confirmed Eruption,2010-01-05,2010-03-07,2.0,10.025,-83.767
223020,Nyamuragira,14085,Confirmed Eruption,2010-01-02,2010-01-29,1.0,-1.408,29.2
352080,Tungurahua,11644,Confirmed Eruption,2010-01-01,2010-07-29,3.0,-1.467,-78.442
300250,Bezymianny,19387,Confirmed Eruption,2009-12-17,2010-02-16,3.0,55.972,160.595
344120,Concepcion,11080,Confirmed Eruption,2009-12-11,2011-03-12,1.0,11.538,-85.622
357120,Villarrica,12184,Confirmed Eruption,2009-11-22,2012-04-20,1.0,-39.42,-71.93
345040,Poas,11193,Confirmed Eruption,2009-11-16,2014-10-13,1.0,10.2,-84.233
282090,Kirishimayama,17164,Uncertain Eruption,2009-11-15,2009-11-15,1.0,31.934,130.862
233020,"Fournaise, Piton de la",14391,Confirmed Eruption,2009-11-05,2010-01-12,1.0,-21.244,55.708
311240,Cleveland,19828,Confirmed Eruption,2009-10-02,2009-12-12,2.0,52.825,-169.944
257020,Gaua,15231,Confirmed Eruption,2009-09-27,2010-06-19,2.0,-14.27,167.5
263200,Dieng Volcanic Complex,15793,Confirmed Eruption,2009-09-27,2009-09-27,1.0,-7.2,109.879
252010,Langila,15003,Confirmed Eruption,2009-09-16,2010-02-16,2.0,-5.525,148.42
273030,Mayon,16819,Confirmed Eruption,2009-09-15,2010-01-01,2.0,13.257,123.685
344020,San Cristobal,10896,Confirmed Eruption,2009-09-06,2009-12-26,2.0,12.702,-87.004
290120,Kolokol Group,18776,Uncertain Eruption,2009-08-26,,2.0,46.042,150.083
300260,Klyuchevskoy,19485,Confirmed Eruption,2009-08-01,2010-12-20,2.0,56.056,160.642
221115,Manda Hararo,13944,Confirmed Eruption,2009-06-28,2009-07-01,2.0,12.17,40.82
311240,Cleveland,19827,Confirmed Eruption,2009-06-25,2009-06-25,2.0,52.825,-169.944
290240,Sarychev Peak,18819,Confirmed Eruption,2009-06-11,2009-07-16,4.0,48.092,153.2
242050,Monowai,22197,Confirmed Eruption,2009-05-04,2009-12-16,0.0,-25.887,-177.188
264030,Rinjani,16227,Confirmed Eruption,2009-05-02,2010-05-23,2.0,-8.42,116.47
264050,Sangeang Api,16253,Uncertain Eruption,2009-05-01,2009-06-03,,-8.2,119.07
251030,Karkar,14950,Uncertain Eruption,2009-05-01,,,-4.649,145.964
263180,Slamet,15765,Confirmed Eruption,2009-04-21,2009-06-22,1.0,-7.242,109.208
284170,Pagan,18523,Uncertain Eruption,2009-04-15,,2.0,18.13,145.8
353010,Fernandina,11677,Confirmed Eruption,2009-04-10,2009-04-28,2.0,-0.37,-91.55
284040,Miyakejima,18281,Confirmed Eruption,2009-04-01,2009-04-01,1.0,34.094,139.526
261170,Kerinci,15533,Confirmed Eruption,2009-04-01,2009-06-19,1.0,-1.697,101.264
262000,Krakatau,15633,Confirmed Eruption,2009-03-25,2009-09-16,2.0,-6.102,105.423
243040,Hunga Tonga-Hunga Ha'apai,14733,Confirmed Eruption,2009-03-17,2009-03-22,2.0,-20.536,-175.382
313030,Redoubt,20391,Confirmed Eruption,2009-03-15,2009-07-01,3.0,60.485,-152.742
352020,Guagua Pichincha,11502,Uncertain Eruption,2009-02-16,2009-02-17,1.0,-0.171,-78.598
290380,Ebeko,18878,Confirmed Eruption,2009-02-11,2009-07-13,1.0,50.686,156.014
357120,Villarrica,12183,Confirmed Eruption,2009-01-29,2009-03-24,1.0,-39.42,-71.93
357091,Callaqui,11998,Uncertain Eruption,2009-01-22,2009-01-22,,-37.92,-71.45
357070,"Chillan, Nevados de",11993,Uncertain Eruption,2009-01-21,2009-01-22,,-36.868,-71.378
283110,Asamayama,17812,Confirmed Eruption,2009-01-21,2009-05-02,2.0,36.406,138.523
242010,Curtis Island,14680,Uncertain Eruption,2009-01-18,2009-01-19,0.0,-30.543,-178.556
263200,Dieng Volcanic Complex,15792,Confirmed Eruption,2009-01-15,2009-01-15,1.0,-7.2,109.879
345040,Poas,11192,Confirmed Eruption,2009-01-12,2009-03-21,1.0,10.2,-84.233
311240,Cleveland,19826,Confirmed Eruption,2009-01-02,2009-01-21,2.0,52.825,-169.944
261230,Dempo,15575,Confirmed Eruption,2009-01-01,2009-01-01,1.0,-4.016,103.121
300090,Koryaksky,19045,Confirmed Eruption,2008-12-23,2009-08-27,2.0,53.321,158.712
267020,Karangetang,16543,Confirmed Eruption,2008-11-29,2010-03-24,2.0,2.781,125.407
344020,San Cristobal,10895,Confirmed Eruption,2008-11-21,2008-11-21,1.0,12.702,-87.004
285070,Akan,18707,Confirmed Eruption,2008-11-18,2008-11-28,1.0,43.384,144.013
243120,Tafu-Maka,14799,Confirmed Eruption,2008-11-16,2008-11-16,0.0,-15.37,-174.23
243130,West Mata,14800,Confirmed Eruption,2008-11-16,2009-05-16,0.0,-15.1,-173.75
221060,Alu-Dalafilla,13927,Confirmed Eruption,2008-11-03,2008-12-16,3.0,13.793,40.553
351050,"Huila, Nevado del",11314,Confirmed Eruption,2008-10-26,2012-01-14,3.0,2.93,-76.03
357120,Villarrica,12182,Confirmed Eruption,2008-10-26,,1.0,-39.42,-71.93
351080,Galeras,11380,Confirmed Eruption,2008-10-21,2010-01-02,3.0,1.22,-77.37
300260,Klyuchevskoy,19484,Confirmed Eruption,2008-10-08,2009-04-16,1.0,56.056,160.642
233020,"Fournaise, Piton de la",14390,Confirmed Eruption,2008-09-21,2009-02-04,1.0,-21.244,55.708
256010,Tinakula,15210,Confirmed Eruption,2008-09-19,2008-11-29,1.0,-10.386,165.804
282090,Kirishimayama,17163,Confirmed Eruption,2008-08-22,2008-08-22,1.0,31.934,130.862
373030,Bardarbunga,12896,Uncertain Eruption,2008-08-16,,0.0,64.633,-17.516
273030,Mayon,16818,Confirmed Eruption,2008-08-10,2008-08-10,1.0,13.257,123.685
283110,Asamayama,17811,Confirmed Eruption,2008-08-10,2008-08-14,1.0,36.406,138.523
311130,Kasatochi,19745,Confirmed Eruption,2008-08-07,2008-08-09,4.0,52.177,-175.508
344120,Concepcion,11077,Confirmed Eruption,2008-07-30,2008-07-30,1.0,11.538,-85.622
290360,Chikurachki,18860,Confirmed Eruption,2008-07-29,2008-08-08,2.0,50.324,155.461
352010,Reventador,11449,Confirmed Eruption,2008-07-27,2020-04-17,2.0,-0.077,-77.656
252070,Krummel-Garbuna-Welcker,15009,Confirmed Eruption,2008-07-13,2008-10-04,2.0,-5.416,150.027
311290,Okmok,19852,Confirmed Eruption,2008-07-12,2008-08-19,4.0,53.43,-168.13
300250,Bezymianny,19386,Confirmed Eruption,2008-07-11,2008-08-23,3.0,55.972,160.595
344040,Telica,10943,Confirmed Eruption,2008-07-05,2008-07-05,1.0,12.606,-86.84
241130,Rumble III,14676,Confirmed Eruption,2008-07-02,,0.0,-35.745,178.478
344020,San Cristobal,10894,Confirmed Eruption,2008-06-22,2008-08-05,1.0,12.702,-87.004
263340,Raung,16166,Confirmed Eruption,2008-06-12,2008-06-17,2.0,-8.119,114.056
266030,Soputan,16439,Confirmed Eruption,2008-06-06,2008-11-02,3.0,1.112,124.737
353060,"Azul, Cerro",11720,Confirmed Eruption,2008-05-29,2008-06-17,1.0,-0.92,-91.408
257040,Ambrym,15297,Confirmed Eruption,2008-05-23,2018-12-17,2.0,-16.25,168.12
263250,Merapi,15924,Uncertain Eruption,2008-05-19,,,-7.54,110.446
260010,Barren Island,15387,Confirmed Eruption,2008-05-13,2010-04-19,2.0,12.278,93.858
211060,Etna,13852,Confirmed Eruption,2008-05-13,2009-07-04,1.0,37.748,14.999
268060,Gamalama,16677,Uncertain Eruption,2008-05-10,,1.0,0.8,127.33
284040,Miyakejima,18280,Confirmed Eruption,2008-05-08,2008-05-08,1.0,34.094,139.526
358041,Chaiten,12271,Confirmed Eruption,2008-05-02,2011-05-31,4.0,-42.833,-72.646
344100,Masaya,11042,Confirmed Eruption,2008-04-29,2008-12-17,1.0,11.985,-86.165
264160,Egon,16278,Confirmed Eruption,2008-04-15,2008-04-28,2.0,-8.676,122.455
268030,Ibu,16582,Confirmed Eruption,2008-04-05,2020-04-17,1.0,1.488,127.63
261170,Kerinci,15532,Confirmed Eruption,2008-03-24,,1.0,-1.697,101.264
267020,Karangetang,16542,Uncertain Eruption,2008-03-12,,1.0,2.781,125.407
252070,Krummel-Garbuna-Welcker,15008,Confirmed Eruption,2008-03-11,2008-03-13,1.0,-5.416,150.027
257050,Lopevi,15323,Uncertain Eruption,2008-02-24,2008-02-24,2.0,-16.507,168.346
312070,Veniaminof,20178,Confirmed Eruption,2008-02-22,2008-03-01,1.0,56.17,-159.38
282110,Asosan,17351,Confirmed Eruption,2008-02-17,2008-02-17,1.0,32.884,131.104
311360,Shishaldin,20101,Uncertain Eruption,2008-02-12,2008-02-12,1.0,54.756,-163.97
242050,Monowai,14723,Confirmed Eruption,2008-02-08,2008-02-08,0.0,-25.887,-177.188
352020,Guagua Pichincha,11501,Uncertain Eruption,2008-02-01,2008-02-01,1.0,-0.171,-78.598
345040,Poas,11191,Confirmed Eruption,2008-01-13,2008-01-13,1.0,10.2,-84.233
284040,Miyakejima,18279,Confirmed Eruption,2008-01-07,2008-01-07,1.0,34.094,139.526
351050,"Huila, Nevado del",11313,Confirmed Eruption,2008-01-02,2008-04-16,2.0,2.93,-76.03
357110,Llaima,12077,Confirmed Eruption,2008-01-01,2009-06-12,3.0,-38.692,-71.729
252120,Ulawun,15076,Uncertain Eruption,2007-12-25,,1.0,-5.05,151.33
261160,Talang,15499,Confirmed Eruption,2007-11-27,2007-12-16,2.0,-0.979,100.681
284200,Anatahan,18538,Confirmed Eruption,2007-11-27,2008-08-09,2.0,16.35,145.67
344120,Concepcion,11076,Confirmed Eruption,2007-11-24,2007-12-20,2.0,11.538,-85.622
344020,San Cristobal,10893,Confirmed Eruption,2007-11-08,,1.0,12.702,-87.004
344040,Telica,10942,Confirmed Eruption,2007-10-28,2008-02-18,1.0,12.606,-86.84
262000,Krakatau,15626,Confirmed Eruption,2007-10-23,2008-08-30,2.0,-6.102,105.423
263280,Kelut,15958,Confirmed Eruption,2007-10-16,2008-04-16,2.0,-7.93,112.308
351080,Galeras,11379,Confirmed Eruption,2007-10-04,2008-01-17,3.0,1.22,-77.37
221010,"Tair, Jebel at",13923,Confirmed Eruption,2007-09-30,2008-06-16,3.0,15.55,41.83
241100,Ruapehu,14669,Confirmed Eruption,2007-09-25,2007-09-25,1.0,-39.28,175.57
261170,Kerinci,15531,Confirmed Eruption,2007-09-09,2007-09-09,1.0,-1.697,101.264
252080,Witori,15029,Confirmed Eruption,2007-08-28,2007-08-28,1.0,-5.576,150.516
268060,Gamalama,16676,Uncertain Eruption,2007-08-23,,1.0,0.8,127.33
290360,Chikurachki,18859,Confirmed Eruption,2007-08-19,2007-11-01,2.0,50.324,155.461
312030,Pavlof,20153,Confirmed Eruption,2007-08-15,2007-09-13,2.0,55.417,-161.894
221115,Manda Hararo,13943,Confirmed Eruption,2007-08-12,2007-08-14,2.0,12.17,40.82
263340,Raung,16165,Confirmed Eruption,2007-07-26,2007-08-26,2.0,-8.119,114.056
268040,Gamkonora,16595,Confirmed Eruption,2007-07-08,2007-07-16,2.0,1.38,127.53
311240,Cleveland,19825,Confirmed Eruption,2007-06-17,2008-08-12,2.0,52.825,-169.944
266030,Soputan,16438,Confirmed Eruption,2007-06-16,2007-11-09,3.0,1.112,124.737
222120,"Lengai, Ol Doinyo",13828,Confirmed Eruption,2007-06-16,2010-10-09,3.0,-2.764,35.914
344040,Telica,10941,Uncertain Eruption,2007-06-12,2007-06-12,1.0,12.606,-86.84
357110,Llaima,12076,Confirmed Eruption,2007-05-26,2007-08-08,2.0,-38.692,-71.729
251070,Ritter Island,14977,Confirmed Eruption,2007-05-19,2007-05-21,1.0,-5.519,148.115
300250,Bezymianny,19385,Confirmed Eruption,2007-05-10,2007-12-24,3.0,55.972,160.595
252120,Ulawun,15075,Confirmed Eruption,2007-05-01,2007-05-01,2.0,-5.05,151.33
257050,Lopevi,15322,Confirmed Eruption,2007-04-21,2007-05-14,2.0,-16.507,168.346
255060,Kavachi,15180,Confirmed Eruption,2007-04-02,2007-04-06,1.0,-8.991,157.979
283040,Ontakesan,20962,Confirmed Eruption,2007-03-24,,0.0,35.893,137.48
211060,Etna,13849,Confirmed Eruption,2007-03-19,2008-05-16,2.0,37.748,14.999
261160,Talang,15498,Confirmed Eruption,2007-03-19,2007-06-22,2.0,-0.979,100.681
352010,Reventador,11448,Confirmed Eruption,2007-03-15,2007-10-11,2.0,-0.077,-77.656
290360,Chikurachki,18858,Confirmed Eruption,2007-03-04,2007-04-18,2.0,50.324,155.461
351050,"Huila, Nevado del",11312,Confirmed Eruption,2007-02-19,2007-05-28,3.0,2.93,-76.03
300260,Klyuchevskoy,19483,Confirmed Eruption,2007-02-15,2007-07-15,2.0,56.056,160.642
344120,Concepcion,11075,Confirmed Eruption,2007-02-09,2007-07-10,1.0,11.538,-85.622
264260,"Tara, Batu",16353,Confirmed Eruption,2007-01-17,2015-11-26,2.0,-7.791,123.585
233010,Karthala,14208,Confirmed Eruption,2007-01-12,2007-01-15,2.0,-11.75,43.38
266030,Soputan,16434,Confirmed Eruption,2006-12-14,2006-12-26,1.0,1.112,124.737
242050,Monowai,14722,Confirmed Eruption,2006-12-12,2007-11-04,0.0,-25.887,-177.188
344040,Telica,10940,Confirmed Eruption,2006-12-11,2007-02-17,1.0,12.606,-86.84
284170,Pagan,18522,Confirmed Eruption,2006-12-04,2006-12-08,1.0,18.13,145.8
223020,Nyamuragira,14084,Confirmed Eruption,2006-11-27,2006-12-05,2.0,-1.408,29.2
311161,Korovin,19768,Confirmed Eruption,2006-11-25,2007-03-03,1.0,52.381,-174.166
257040,Ambrym,15296,Confirmed Eruption,2006-11-08,2007-12-27,2.0,-16.25,168.12
251070,Ritter Island,14976,Confirmed Eruption,2006-10-17,2006-10-17,1.0,-5.519,148.115
273010,Bulusan,16771,Confirmed Eruption,2006-10-10,2007-10-04,2.0,12.769,124.056
241100,Ruapehu,14668,Confirmed Eruption,2006-10-04,2006-10-04,1.0,-39.28,175.57
261230,Dempo,15574,Confirmed Eruption,2006-09-25,2006-09-25,1.0,-4.016,103.121
345040,Poas,11190,Confirmed Eruption,2006-09-25,2006-12-16,1.0,10.2,-84.233
312260,Fourpeaked,20250,Confirmed Eruption,2006-09-17,2006-09-17,2.0,58.77,-153.672
261160,Talang,15497,Confirmed Eruption,2006-09-10,2006-09-10,1.0,-0.979,100.681
344120,Concepcion,11074,Confirmed Eruption,2006-09-01,2006-09-21,2.0,11.538,-85.622
284040,Miyakejima,18278,Confirmed Eruption,2006-08-23,2006-08-23,1.0,34.094,139.526
252140,Rabaul,15100,Confirmed Eruption,2006-08-11,2010-01-31,4.0,-4.271,152.203
252010,Langila,15002,Confirmed Eruption,2006-08-09,2008-07-06,2.0,-5.525,148.42
243080,Home Reef,14771,Confirmed Eruption,2006-08-07,2006-08-16,2.0,-18.992,-174.775
344100,Masaya,11041,Confirmed Eruption,2006-08-04,2006-10-25,1.0,11.985,-86.165
344040,Telica,10939,Confirmed Eruption,2006-08-04,2006-08-06,1.0,12.606,-86.84
233020,"Fournaise, Piton de la",14389,Confirmed Eruption,2006-07-20,2007-05-01,1.0,-21.244,55.708
